rainboot.jpg,0,0,2,0.8399999999999999
hardhat02.jpg,0,0,2,0.8399999999999999
beachumbrella01.jpg,1,1,0,3.9199999999999995
lawnmower.jpg,1,1,0,1.9599999999999997
bowlingpin.jpg,0,0,2,0.8399999999999999
webcam.jpg,1,0,1,8.959999999999999
cookingpot.jpg,1,0,1,0.5599999999999999
downhillski.jpg,1,1,0,8.12
trafficlight.jpg,0,1,3,8.68
shoppingcart.jpg,0,1,3,1.9599999999999997
martiniglass01b.jpg,0,0,2,2.2399999999999998
rainboot.jpg,0,0,2,1.1199999999999999
martiniglass01b.jpg,0,0,2,0.8399999999999999
hardhat02.jpg,0,0,2,0.8399999999999999
callbell.jpg,0,1,3,5.039999999999999
trafficlight.jpg,0,1,3,0.8399999999999999
television.jpg,1,0,1,4.4799999999999995
electrictoothbrush01c.jpg,1,0,1,1.6799999999999997
webcam.jpg,1,0,1,1.6799999999999997
cookingpot.jpg,1,0,1,0.8399999999999999
tennisracket.jpg,1,1,0,0.8399999999999999
beachumbrella01.jpg,1,1,0,0.8399999999999999
bowlingpin.jpg,0,0,2,4.4799999999999995
hardhat02.jpg,0,0,2,0.5599999999999999
electrictoothbrush01c.jpg,1,0,1,1.1199999999999999
television.jpg,1,0,1,0.5599999999999999
treadmill.jpg,0,1,3,0.8399999999999999
trafficlight.jpg,0,1,3,0.8399999999999999
shoppingcart.jpg,0,1,3,0.5599999999999999
callbell.jpg,0,1,3,0.8399999999999999
downhillski.jpg,1,1,0,0.8399999999999999
tennisracket.jpg,1,1,0,3.0799999999999996
cookingpot.jpg,1,0,1,6.719999999999999
shoppingcart.jpg,0,1,3,0.8399999999999999
treadmill.jpg,0,1,3,5.879999999999999
tennisracket.jpg,1,1,0,0.8399999999999999
lawnmower.jpg,1,1,0,0.5599999999999999
webcam.jpg,1,0,1,2.5199999999999996
television.jpg,1,0,1,0.5599999999999999
electrictoothbrush01c.jpg,1,0,1,0.8399999999999999
rainboot.jpg,0,0,2,0.8399999999999999
martiniglass01b.jpg,0,0,2,1.1199999999999999
bowlingpin.jpg,0,0,2,1.9599999999999997
lawnmower.jpg,1,1,0,0.8399999999999999
callbell.jpg,0,1,3,0.8399999999999999
treadmill.jpg,0,1,3,0.8399999999999999
beachumbrella01.jpg,1,1,0,1.6799999999999997
downhillski.jpg,1,1,0,17.08
