beachumbrella01.jpg,1,1,0,0,1.0
trafficlight.jpg,0,1,3,0.0,1.0
webcam.jpg,1,0,1,0.8399999999999999,1.2
cookingpot.jpg,1,0,1,4.4799999999999995,1.2
television.jpg,1,0,1,1.6799999999999997,1.0
electrictoothbrush01c.jpg,1,0,1,1.1199999999999999,0.8
shoppingcart.jpg,0,1,3,0.8399999999999999,1.0
webcam.jpg,1,0,1,2.2399999999999998,0.8
lawnmower.jpg,1,1,0,3.3599999999999994,1.0
rainboot.jpg,0,0,2,3.0799999999999996,1.0
hardhat02.jpg,0,0,2,2.5199999999999996,1.0
downhillski.jpg,1,1,0,0.5599999999999999,1.0
lawnmower.jpg,1,1,0,1.6799999999999997,1.2
electrictoothbrush01c.jpg,1,0,1,0.5599999999999999,1.2
television.jpg,1,0,1,10.079999999999998,0.8
bowlingpin.jpg,0,0,2,0.8399999999999999,0.8
martiniglass01b.jpg,0,0,2,3.9199999999999995,0.8
callbell.jpg,0,1,3,1.1199999999999999,1.2
tennisracket.jpg,1,1,0,0.8399999999999999,1.2
downhillski.jpg,1,1,0,5.319999999999999,0.8
martiniglass01b.jpg,0,0,2,0.8399999999999999,1.0
lawnmower.jpg,1,1,0,1.1199999999999999,0.8
treadmill.jpg,0,1,3,5.319999999999999,1.2
trafficlight.jpg,0,1,3,1.9599999999999997,1.2
treadmill.jpg,0,1,3,1.6799999999999997,1.0
cookingpot.jpg,1,0,1,0.8399999999999999,0.8
television.jpg,1,0,1,3.0799999999999996,1.2
webcam.jpg,1,0,1,3.0799999999999996,1.0
tennisracket.jpg,1,1,0,1.1199999999999999,1.0
beachumbrella01.jpg,1,1,0,1.1199999999999999,0.8
callbell.jpg,0,1,3,1.1199999999999999,1.0
treadmill.jpg,0,1,3,1.6799999999999997,0.8
shoppingcart.jpg,0,1,3,0.5599999999999999,1.2
martiniglass01b.jpg,0,0,2,2.5199999999999996,1.2
bowlingpin.jpg,0,0,2,1.6799999999999997,1.2
cookingpot.jpg,1,0,1,0.5599999999999999,1.0
rainboot.jpg,0,0,2,3.0799999999999996,0.8
bowlingpin.jpg,0,0,2,1.6799999999999997,1.0
hardhat02.jpg,0,0,2,1.1199999999999999,1.2
rainboot.jpg,0,0,2,0.8399999999999999,1.2
shoppingcart.jpg,0,1,3,0.8399999999999999,0.8
callbell.jpg,0,1,3,3.9199999999999995,0.8
trafficlight.jpg,0,1,3,0.8399999999999999,0.8
beachumbrella01.jpg,1,1,0,0.5599999999999999,1.2
downhillski.jpg,1,1,0,0.5599999999999999,1.2
tennisracket.jpg,1,1,0,0.8399999999999999,0.8
hardhat02.jpg,0,0,2,1.1199999999999999,0.8
electrictoothbrush01c.jpg,1,0,1,1.1199999999999999,1.0
